Date,Portfolio
2013-03-14,-0.009538188933999414
2013-03-15,-0.00701997533601385
2013-03-18,-0.00202737958963998
2013-03-19,0.0009371669534125713
2013-03-20,0.0013993142474138611
2013-03-21,-0.0032490141893333933
2013-03-22,-0.00023499134403672157
2013-03-25,-0.004799987691430379
2013-03-26,0.012419907192114766
2013-03-27,0.0005336885717119688
2013-03-28,0.00482117354532457
2013-04-01,0.007099314514221022
2013-04-02,-0.0016092905178565738
2013-04-03,0.0018067537017420936
2013-04-04,-0.00841363857412711
2013-04-05,-0.012303422278758594
2013-04-08,-0.0009285239612505406
2013-04-09,-0.002506358165565511
2013-04-10,0.00381929542895556
2013-04-11,0.008752169743701342
2013-04-12,-0.006091725474941716
2013-04-15,-0.009808894945151681
2013-04-16,-0.003474173343465624
2013-04-17,-0.013157104839389252
2013-04-18,0.003403940736948577
2013-04-19,-0.004333033481446904
2013-04-22,-0.0008407019903465191
2013-04-23,0.007076369275598003
2013-04-24,0.0020775163622229744
2013-04-25,0.008832332364908584
2013-04-26,0.002767606861077952
2013-04-29,0.0038785867628708917
2013-04-30,-0.0028882530528832155
2013-05-01,6.954429902358714e-05
2013-05-02,0.00019775096694548541
2013-05-03,0.008929455983397516
2013-05-06,-0.0017074459587439093
2013-05-07,0.0052956442708087925
2013-05-08,-0.0004942683033091916
2013-05-09,0.0005285896583673476
2013-05-10,0.009757886197678674
2013-05-13,0.005266827842211873
2013-05-14,0.0025190249515721075
2013-05-15,0.006036807090818696
2013-05-16,0.004794300809983469
2013-05-17,0.00019978836604669128
2013-05-20,0.010568505136766014
2013-05-21,-0.0003865854621641373
2013-05-22,-0.005172655086542174
2013-05-23,-0.011089605347797939
2013-05-24,0.003015098255734159
2013-05-27,-0.00026798175781341443
2013-05-28,0.0037511912807799684
2013-05-29,-0.0073745297920341495
2013-05-30,-0.0010342601499178238
2013-05-31,-0.004761894670716551
2013-06-03,-0.009281353066773242
2013-06-04,0.0004605166430876685
2013-06-05,-0.0065376235620229735
2013-06-06,-0.00837499554677462
2013-06-07,-0.0025811156268578835
2013-06-10,0.00869226816622204
2013-06-11,-0.004337439147751519
2013-06-12,-0.0030372270289148002
2013-06-13,-0.005542169993682302
2013-06-14,0.006180583672307385
2013-06-17,0.009521571087437179
2013-06-18,0.0033090115494423776
2013-06-19,-0.005183857082698766
2013-06-20,-0.008702804097023988
2013-06-21,-0.04042417406838171
2013-06-24,-0.01095507512951973
2013-06-25,0.013283561969071577
2013-06-26,0.014501287312402009
2013-06-27,0.0038820853600344918
2013-06-28,-0.0033137606877540493
2013-07-01,-0.0007599953354211386
2013-07-02,0.001725554930160175
2013-07-03,-0.00187313595253575
2013-07-04,0.01813351094140337
2013-07-05,0.0019095523609772745
2013-07-08,0.0066259319385175
2013-07-09,0.00021018775640996691
2013-07-10,0.019106445474204804
2013-07-11,0.00046450011077965505
2013-07-12,-0.00917531969209652
2013-07-15,0.0017649076686882359
2013-07-16,0.0028271777397885275
2013-07-17,-0.005574668311793854
2013-07-18,0.022625457026263923
2013-07-19,-0.001067157804386379
2013-07-22,-0.0031601170314073165
2013-07-23,-0.002416936595134372
2013-07-24,0.003246890764648736
2013-07-25,0.012685616234581375
2013-07-26,0.0006596569194524894
2013-07-29,-0.005486146125576603
2013-07-30,0.007691603813501414
2013-07-31,0.005102872951189149
2013-08-01,0.013277975089641616
2013-08-02,0.019595231065257384
2013-08-05,-0.0018338659165137326
2013-08-06,-0.014958426901388948
2013-08-07,-0.007119956389368125
2013-08-08,0.0009988906886443862
2013-08-09,0.0019315277761746334
2013-08-12,-0.0027743723658354862
2013-08-13,-0.00572308191456956
2013-08-14,-0.00029947226714793166
2013-08-15,0.00022969819372808606
2013-08-16,-0.007466255157826596
2013-08-19,-0.007134928693722013
2013-08-20,-0.01498052563842569
2013-08-21,-0.0010524855167440535
2013-08-22,0.01573822834754476
2013-08-23,0.0011017493892857037
2013-08-26,-0.011459118955764368
2013-08-27,-0.018534632064904664
2013-08-28,-0.0037556119714995096
2013-08-29,0.019955687849456435
2013-08-30,-0.005199202057909682
2013-09-02,0.017173437793396678
2013-09-03,0.0053541483532231395
2013-09-04,0.00017332123104943375
2013-09-05,0.015227068896773121
2013-09-06,0.0063998733463592646
2013-09-09,0.005833782728634041
2013-09-10,0.0055728568500311585
2013-09-11,-0.00631186895292529
2013-09-12,0.006335822884868892
2013-09-13,-0.0021407162995675725
2013-09-16,0.0012569392371305707
2013-09-17,-0.00688586867307827
2013-09-18,0.0018525688994251452
2013-09-19,-0.0017282712487684036
2013-09-20,0.0019980493497756256
2013-09-23,-0.00367409987260828
2013-09-24,0.004119134797962184
2013-09-25,0.0008185682108291532
2013-09-26,-0.004255684451073625
2013-09-27,0.00454439920137731
2013-09-30,-0.0066659181026535305
2013-10-01,0.010134058472234097
2013-10-02,-0.008790337279251745
2013-10-03,-0.010546286899971974
2013-10-04,0.0038990032909004078
2013-10-07,-0.0050140644162966095
2013-10-08,-0.0009751891842810065
2013-10-09,0.0022457104179208296
2013-10-10,0.014660295723281635
2013-10-11,0.0017097492592550363
2013-10-14,-0.002119807039190701
2013-10-15,0.0034490489083418953
2013-10-16,0.00274069661265012
2013-10-17,0.002940761178446258
2013-10-18,-0.0013574818993397917
2013-10-21,-0.0010297866243198957
2013-10-22,-0.0012223870464026791
2013-10-23,-0.010264727846039082
2013-10-24,0.00815004748325731
2013-10-25,0.002364349546533847
2013-10-28,-0.008068832495166876
2013-10-29,0.0002065925951544197
2013-10-30,-0.002173624468098951
2013-10-31,0.0036559134775776083
2013-11-01,0.002811620186582364
2013-11-04,0.001489661516047144
2013-11-05,-0.002358143909954467
2013-11-06,-0.003205593294430323
2013-11-07,-0.012778208619044645
2013-11-08,0.016393846804553622
2013-11-11,0.007612831911566873
2013-11-12,-0.005421171559832163
2013-11-13,-0.004237251627840767
2013-11-14,-0.002986141049302782
2013-11-15,0.008073346828867352
2013-11-18,0.005498640942489755
2013-11-19,-0.0041602359474492015
2013-11-20,-0.0037591583513427057
2013-11-21,0.0007745898557947252
2013-11-22,0.001119437340465807
2013-11-25,-0.0033859313311283786
2013-11-26,0.00375498288350913
2013-11-27,0.00198156314039675
2013-11-28,-0.00264759665410075
2013-11-29,-0.0034019202963012866
2013-12-02,-2.2354842044768693e-05
2013-12-03,-0.005203677104512082
2013-12-04,-0.0010963282303834618
2013-12-05,-0.0014734620292777404
2013-12-06,0.0032898207832207276
2013-12-09,0.0008062811643592704
2013-12-10,-0.00037256659493326775
2013-12-11,-0.001517907809110717
2013-12-12,-0.010726455114935567
2013-12-13,-0.006744669029870595
2013-12-16,0.015018889562894988
2013-12-17,0.004092796844282731
2013-12-18,0.004777750349833274
2013-12-19,0.008809802752596584
2013-12-20,0.011865143308837145
2013-12-23,0.0007506933051193232
2013-12-24,0.0014472024299018607
2013-12-26,0.005506623934482232
2013-12-27,0.0006163750749937674
2013-12-30,-0.003165721109646125
2013-12-31,-0.0015566977262178022
2014-01-02,-0.005963995578641051
2014-01-03,0.0039058162909196437
2014-01-06,0.005295800294548586
2014-01-07,0.002362353588484975
2014-01-08,-0.0077718708477839205
2014-01-09,-0.000255145892437988
2014-01-10,0.0028015147702841396
2014-01-13,-0.008540290257489017
2014-01-14,0.004251322800839706
2014-01-15,0.004372047269842067
2014-01-16,0.004316282326984096
2014-01-17,-0.003685851251597139
2014-01-20,0.0038183408107855575
2014-01-21,-0.0021802118047450927
2014-01-22,-0.005855518362429278
2014-01-23,0.0055009066342962725
2014-01-24,-0.016141208151566767
2014-01-27,-0.005764988617840702
2014-01-28,0.0035248399803299367
2014-01-29,0.004342411927193715
2014-01-30,0.0010075732181161422
2014-01-31,-0.002611543064754268
2014-02-03,0.0048911248185609406
2014-02-04,-0.0003930036785852502
2014-02-05,0.0077105439676591475
2014-02-06,0.007180544487136367
2014-02-07,-0.00011884981247338092
2014-02-10,0.0001069343238979093
2014-02-11,0.010565093787602552
2014-02-12,0.0006372689133626442
2014-02-13,0.008062685918068281
2014-02-14,-0.0004949029249531026
2014-02-17,0.00026401844970064145
2014-02-18,0.00012928318880298648
2014-02-19,-0.0005339570201195613
2014-02-20,0.0002191795519334653
2014-02-21,0.003510908554224945
2014-02-24,-0.00016116720844224722
2014-02-25,0.004883719424902171
2014-02-26,-0.005216672854472492
2014-02-27,0.00316053750025667
2014-02-28,0.02005014182734018
2014-03-03,-0.01649280700943999
2014-03-04,0.008715627731348074
2014-03-05,0.003129535423186986
2014-03-06,0.008808569994404198
2014-03-07,-0.011671400579592687
2014-03-10,0.004071969724762691
2014-03-11,-0.004629404190670054
2014-03-12,-0.0027350670206228098
2014-03-13,-0.00567727783560059
2014-03-14,-0.0008461949572034093
2014-03-17,0.010060143755269903
2014-03-18,0.005246208366722659
2014-03-19,-0.012515741697813675
2014-03-20,0.005329539170915724
2014-03-21,-0.0066357462805802766
2014-03-24,-0.0051367962482732725
2014-03-25,0.007834920718190128
2014-03-26,0.00670039339153642
2014-03-27,-0.010517722203400606
2014-03-28,0.002340583072432643
2014-03-31,0.002442158051468374
2014-04-01,-0.00756432383521998
2014-04-02,-0.0009485584546163312
2014-04-03,-0.0002650154198532399
2014-04-04,-0.0027347619601284503
2014-04-07,0.0017267954669163614
2014-04-08,-0.0055594933206704914
2014-04-09,0.0033989854237765995
2014-04-10,-0.012822231004183324
2014-04-11,-0.007921458072058914
2014-04-14,0.0010998868427595457
2014-04-15,-0.008417258617864397
2014-04-16,0.01348809753441603
2014-04-17,-0.0018039227407126983
2014-04-21,-0.0002251885136693521
2014-04-22,0.0008466069436890528
2014-04-23,-0.007374146436791936
2014-04-24,0.006186268773122639
2014-04-25,-0.0072732345081690745
2014-04-28,-0.0036327062686051697
2014-04-29,0.00011679089041939563
2014-04-30,0.004844824652792282
2014-05-01,-0.006710044007234047
2014-05-02,-0.003071730909096119
2014-05-05,-0.0006587491190132137
2014-05-06,-0.014731233279831136
2014-05-07,-0.0027888650937421817
2014-05-08,0.009301127624665123
2014-05-09,-0.004625244747122307
2014-05-12,-0.003467137225268366
2014-05-13,0.00031962407781274704
2014-05-14,0.0032449515703042273
2014-05-15,0.007363808191655082
2014-05-16,-0.0014020335441294282
2014-05-19,0.012009918353647083
2014-05-20,-0.007571169839705598
2014-05-21,0.0031198636807439452
2014-05-22,-0.0017338743704753898
2014-05-23,0.012211845340720319
2014-05-26,0.0067710004487369834
2014-05-27,0.0016790414501386287
2014-05-28,0.0006732304524255605
2014-05-29,0.005896699870239595
2014-05-30,0.0004569041686131955
2014-06-02,0.00228846937000216
2014-06-03,-0.0018340370525905558
2014-06-04,-0.004102953547112679
2014-06-05,0.012281639256499525
2014-06-06,0.01170994037417822
2014-06-09,-0.002359846793790238
2014-06-10,-0.004910116962014984
2014-06-11,0.0020089481031970655
2014-06-12,0.00013181377038198904
2014-06-13,-0.005623851016532799
2014-06-16,0.004574524807142658
2014-06-17,0.0013477764263308573
2014-06-18,0.0007665560097324494
2014-06-19,0.0007280253032488197
2014-06-20,-0.0017218069270094937
2014-06-23,0.0017964812493756577
2014-06-24,0.0018214405437584754
2014-06-25,-0.0031357372731337365
2014-06-26,-0.0005525090571962736
2014-06-27,0.0025177828718923535
2014-06-30,0.0026686049288103023
2014-07-01,-0.000811124532297029
2014-07-02,0.001354557569981603
2014-07-03,0.004963114720733959
2014-07-04,0.001115258956599727
2014-07-07,-0.002151960348289838
2014-07-08,-0.006643366139647413
2014-07-09,-0.002273671220400284
2014-07-10,-0.0032600692707398207
2014-07-11,0.0043773826374617665
2014-07-14,0.0056892181231369045
2014-07-15,-0.006994615205392797
2014-07-16,0.00624675555594142
2014-07-17,0.00039654495114243085
2014-07-18,-0.0017364637880601344
2014-07-21,-0.00010205923708824871
2014-07-22,0.0020707490558130566
2014-07-23,0.003101096087160004
2014-07-24,0.0003702288381765506
2014-07-25,-0.012974786561628785
2014-07-28,0.000917902415076584
2014-07-29,0.0032332772369604705
2014-07-30,-0.003168692914770465
2014-07-31,-0.002669406325711992
2014-08-01,-0.0023161315340555016
2014-08-04,-0.004090552162954154
2014-08-05,0.0032222004203410906
2014-08-06,0.0004510242255060504
2014-08-07,-0.005456810393597054
2014-08-08,-0.0018497010132377447
2014-08-11,0.004577597323987423
2014-08-12,0.0048235374710455204
2014-08-13,-0.001481775254494665
2014-08-14,0.0010911815488653834
2014-08-15,-0.00044664225539402263
2014-08-18,0.003990956915932895
2014-08-19,0.0039355198958243845
2014-08-20,0.00010022441075929192
2014-08-21,0.0027580613958205504
2014-08-22,-0.004177337240976188
2014-08-25,0.007480994549230303
2014-08-26,0.0014577253439913042
2014-08-27,0.0022740157766851276
2014-08-28,-0.0018768138551621201
2014-08-29,0.00100290573046958
2014-09-01,0.002783708832560441
2014-09-02,0.0011543572756549823
2014-09-03,-0.0031793565412490702
2014-09-04,-0.0024878270283747355
2014-09-05,0.0019498498659539475
2014-09-08,-0.00043679967183767927
2014-09-09,0.0021978643810338623
2014-09-10,-0.003836351045779344
2014-09-11,-0.0006338666045538748
2014-09-12,-0.0005840011727451535
2014-09-15,0.00183281795180557
2014-09-16,0.0008867411698542461
2014-09-17,0.002551411598235933
2014-09-18,0.007257139591595196
2014-09-19,-0.0027179294614752287
2014-09-22,0.0007214270616152105
2014-09-23,-0.004008587292287319
2014-09-24,0.004807006446764795
2014-09-25,0.0033614043137252664
2014-09-26,0.005321913769470662
2014-09-29,0.006289973517065107
2014-09-30,-0.0017591949273427334
2014-10-01,-4.9112183841003645e-05
2014-10-02,-0.0013355324139956966
2014-10-03,0.003719085460113572
2014-10-06,0.005478357906404485
2014-10-07,-0.009382499766661907
2014-10-08,-0.0015834535671009294
2014-10-09,-0.007292688507221397
2014-10-10,-3.794163517196504e-05
2014-10-13,-0.0008923292127791648
2014-10-14,-0.005155987330757672
2014-10-15,0.004076415346279425
2014-10-16,-0.00794937698433144
2014-10-17,0.006439669412486488
2014-10-20,0.014955149915490162
2014-10-21,0.0030421404254202256
2014-10-22,0.005533917937112612
2014-10-23,0.007733643967307502
2014-10-24,-0.001631409742219982
2014-10-27,-0.001083242696837755
2014-10-28,0.0024324466316052503
2014-10-29,0.0017100691119511409
2014-10-30,0.012722337586561345
2014-10-31,0.009179774575349235
2014-11-03,0.009914256436284455
2014-11-04,-0.000489233806944914
2014-11-05,-0.0027013208528415267
2014-11-06,0.01271352502346929
2014-11-07,0.006365250489845443
2014-11-10,0.0015588918575600574
2014-11-11,-0.0059188460719799985
2014-11-12,0.0005913794305318718
2014-11-13,0.0020626892152727293
2014-11-14,-0.00552129124788889
2014-11-17,-0.0020190107325910424
2014-11-18,0.0049139927206818725
2014-11-19,-0.008399508778300877
2014-11-20,0.0028446422435027697
2014-11-21,0.005702962920821342
2014-11-24,0.015041307827349866
2014-11-25,-0.002214092138516699
2014-11-26,-0.002513439168443963
2014-11-27,0.0004136075163648006
2014-11-28,0.0037793985988883155
2014-12-01,-0.006994405699110877
2014-12-02,0.006862555791519459
2014-12-03,0.006849464553497013
2014-12-04,0.004450284659169306
2014-12-05,-0.0024654761453217016
2014-12-08,0.003187058681352809
2014-12-09,-0.0005924768604869748
2014-12-10,-0.008722326057609045
2014-12-11,-0.018165099879184222
2014-12-12,-0.001080524879105007
2014-12-15,-0.00477189253892806
2014-12-16,-0.002119625176629927
2014-12-17,-0.0015982689790084137
2014-12-18,0.01099506458134784
2014-12-19,0.012468867113030106
2014-12-22,0.0061511149177877564
2014-12-23,0.004332465434537876
2014-12-24,0.0022703942855581425
2014-12-26,-0.002886108063246863
2014-12-29,0.0019086971396158256
2014-12-30,0.0016368098465896282
2014-12-31,-0.000122716904266207
2015-01-02,0.002395452243907678
2015-01-05,-4.077658547966059e-06
2015-01-06,-0.0033390890207402025
2015-01-07,0.003873301425339732
2015-01-08,0.004678863292811085
2015-01-09,0.004565075599813083
2015-01-12,-0.005389687280039573
2015-01-13,0.0011977075054180955
2015-01-14,0.002137805123672385
2015-01-15,0.01662715182965735
2015-01-16,0.01077075804432608
2015-01-19,0.002867347576895286
2015-01-20,-0.0037083137067204014
2015-01-21,0.0003172632793386394
2015-01-22,0.0019393690405536228
2015-01-23,0.029157435857006607
2015-01-26,0.010743666440215374
2015-01-27,-0.008155318155163844
2015-01-28,0.004560770381687876
2015-01-29,-0.0008460947246090034
2015-01-30,-0.008030191416221273
2015-02-02,-0.0022033044946182887
2015-02-03,-0.0035053952032787668
2015-02-04,0.004973276923543881
2015-02-05,0.009011022565153792
2015-02-06,-0.006943922791426123
2015-02-09,-0.0011748125379522616
2015-02-10,0.004321112017875313
2015-02-11,0.001693680723674781
2015-02-12,0.008041513834388907
2015-02-13,-0.005957023700001974
2015-02-16,-0.004657914497324912
2015-02-17,0.013508706251973038
2015-02-18,0.00016609928965773645
2015-02-19,0.002639449537422868
2015-02-20,0.0006886017479988098
2015-02-23,0.0033206982167542374
2015-02-24,0.002225881322920178
2015-02-25,0.005475928734702467
2015-02-26,-0.000736527457132352
2015-02-27,0.010883764796216968
2015-03-02,-0.0013352217164587488
2015-03-03,-0.002687549460546876
2015-03-04,0.0030498617828730703
2015-03-05,0.005813672224819116
2015-03-06,-0.0006667892748085857
2015-03-09,0.007896254395093288
2015-03-10,0.007677914517232968
2015-03-11,0.011464704971634912
2015-03-12,0.01206072424059626
2015-03-13,-0.005088166141755785
2015-03-16,0.015322467541534237
2015-03-17,-0.006111493285767459
2015-03-18,-0.0022842929008139124
2015-03-19,-0.007848394515821278
2015-03-20,0.012777829533195735
2015-03-23,0.0095426401918592
2015-03-24,0.002797019728130738
2015-03-25,0.008543263893149251
2015-03-26,-0.0014846122273549289
2015-03-27,0.004663119572487138
2015-03-30,0.0031544805542846536
2015-03-31,0.009812921564141205
2015-04-01,0.016015236460024406
2015-04-02,0.0005782828088751801
2015-04-06,-0.006690718239757743
2015-04-07,0.003336943853825499
2015-04-08,-0.001770910860633693
2015-04-09,0.0026511500520994386
2015-04-10,0.016706714693136233
2015-04-13,0.0023894316617329133
2015-04-14,-0.007623606119204589
2015-04-15,-0.01417607089178885
2015-04-16,-0.003283560750831977
2015-04-17,0.0010150366307665202
2015-04-20,-0.003427142774269613
2015-04-21,-0.0068223929098205965
2015-04-22,-0.004149093656082906
2015-04-23,-0.0025793889773213976
2015-04-24,-0.008004034618756874
2015-04-27,0.016357403454861308
2015-04-28,-0.008209574571354548
2015-04-29,-0.014124880598539814
2015-04-30,0.002956975138316259
2015-05-01,-0.0022088647995809133
2015-05-04,-0.0015537836073851417
2015-05-05,-0.0017199656238428554
2015-05-06,-0.0017143824345492548
2015-05-07,-0.009675564112991938
2015-05-08,0.006949431665470388
2015-05-11,0.001676002086604031
2015-05-12,0.006352326837450195
2015-05-13,-0.004635730778864878
2015-05-14,0.004019344287945863
2015-05-15,-0.0025698267320488754
2015-05-18,-0.0019963920605523084
2015-05-19,0.011414425572841282
2015-05-20,0.009916462413903659
2015-05-21,0.005098721016780344
2015-05-22,-0.0005115280748728423
2015-05-25,-0.000431267827376296
2015-05-26,0.006812986478461485
2015-05-27,0.008314760870733073
2015-05-28,0.0039061176165530232
2015-05-29,-0.005985698090891767
2015-06-01,0.005232032939164724
2015-06-02,-0.0002213250864535647
2015-06-03,-0.028688478124725157
2015-06-04,-0.005759828473402667
2015-06-05,-0.005109828239334661
2015-06-08,0.0038515524559701282
2015-06-09,-0.010348750653690264
2015-06-10,-0.008287074505325046
2015-06-11,0.0016990521808665365
2015-06-12,0.0034426029438318897
2015-06-15,-0.009559169151364035
2015-06-16,0.00025392838723024673
2015-06-17,0.0010992130401627277
2015-06-18,-0.0047501236180698255
2015-06-19,-0.002181504998648496
2015-06-22,0.014423994497996275
2015-06-23,0.007099199786175704
2015-06-24,0.002083369942378886
2015-06-25,-0.007770161623226369
2015-06-26,0.004410917594964753
2015-06-29,-0.0028241060113992026
2015-06-30,-0.031576020758461144
2015-07-01,0.012330549181270398
2015-07-02,-0.001437472440696168
2015-07-03,-0.0013655032548221197
2015-07-06,-0.004004313270377829
2015-07-07,-0.017714167063002398
2015-07-08,0.0031445544422220523
2015-07-09,0.012127669919234942
2015-07-10,0.020197122636727634
2015-07-13,0.014821954711756943
2015-07-14,0.0022628143413222467
2015-07-15,-0.001233316388790915
2015-07-16,0.008623754245583232
2015-07-17,0.003448375099959609
2015-07-20,-0.004634394046538116
2015-07-21,-0.000664243681539803
2015-07-22,-0.005215308855210601
2015-07-23,0.0028212167188243417
2015-07-24,-0.002147885477927436
2015-07-27,-0.011238146531606322
2015-07-28,-0.0062200886778173954
2015-07-29,0.004884823377594243
2015-07-30,0.001980658038270387
2015-07-31,0.0031754981356682775
2015-08-03,0.010110256070170121
2015-08-04,-0.0018620877470051922
2015-08-05,-6.7034568321737e-05
2015-08-06,0.005087882799987771
2015-08-07,-0.004970572785778208
2015-08-10,0.0034930892565872116
2015-08-11,-0.013131889018367692
2015-08-12,-0.022789455929733287
2015-08-13,0.0004750335065187147
2015-08-14,-0.003400793610459521
2015-08-17,0.004001932516336634
2015-08-18,-0.0012425798943771686
2015-08-19,-0.00020548555387624743
2015-08-20,-0.019645555387603937
2015-08-21,-0.015558473695356782
2015-08-24,-0.024457056531217207
2015-08-25,0.019295404822499307
2015-08-26,-0.007348588382774987
2015-08-27,0.022663050261039895
2015-08-28,0.00048650881550799173
2015-08-31,0.002591706238581753
2015-09-01,-0.015319382386686701
2015-09-02,-0.006664605667800019
2015-09-03,0.012912109369889117
2015-09-04,-0.014627358918172448
2015-09-07,0.004097310278032117
2015-09-08,0.002671063326580499
2015-09-09,0.007012066686477951
2015-09-10,-0.006767286464432501
2015-09-11,-0.01303826611399486
2015-09-14,-0.0033100029488558223
2015-09-15,0.002932228619391058
2015-09-16,0.0029522786248624877
2015-09-17,0.018363960829652293
2015-09-18,-0.004414677452285788
2015-09-21,0.004189812846841108
2015-09-22,-0.021166146784481983
2015-09-23,-0.008400080427759573
2015-09-24,-0.021300722349239232
2015-09-25,0.028153814733865343
2015-09-28,-0.009364162009401166
2015-09-29,-0.017982254111247018
2015-09-30,0.019608468866619183
2015-10-01,0.0029055366978870175
2015-10-02,-0.0014159066646296115
2015-10-05,0.02382725743830665
2015-10-06,0.003060010231135304
2015-10-07,-0.004394653091421901
2015-10-08,0.015149483843375791
2015-10-09,-0.020203935470413655
2015-10-12,-0.0002399883993289467
2015-10-13,-0.0019678542653169618
2015-10-14,-0.009358400759852167
2015-10-15,0.01229838714481258
2015-10-16,0.004414906766108792
2015-10-19,0.0008494254464614052
2015-10-20,0.0021466817824048368
2015-10-21,-0.011609696200480135
2015-10-22,0.009268448130025165
2015-10-23,0.014834034126963819
2015-10-26,0.009807827879540322
2015-10-27,-0.0037913871890648144
2015-10-28,-0.001474887042365593
2015-10-29,0.005333384269422286
2015-10-30,-0.0016173602025501314
2015-11-02,-0.00415082938154589
2015-11-03,-0.0036130659559418894
2015-11-04,-0.0022992308768811785
2015-11-05,0.007083926897321947
2015-11-06,-0.002761674939732118
2015-11-09,-0.021209147347432705
2015-11-10,0.004554524206703561
2015-11-11,0.004793648574642647
2015-11-12,-0.003498565625273497
2015-11-13,-0.004595597762189967
2015-11-16,0.008940695109890696
2015-11-17,0.03043352524774054
2015-11-18,-0.0004585886946154085
2015-11-19,0.0061922427050134145
2015-11-20,0.00927957495467239
2015-11-23,0.0032749720476691674
2015-11-24,-0.023703723584350484
2015-11-25,0.011659648230409667
2015-11-26,0.009469949993908447
2015-11-27,0.0020142886902947727
2015-11-30,0.010621488225542692
2015-12-01,-0.004446953898015901
2015-12-02,-0.0066145752919259905
2015-12-03,-0.017832270427143915
2015-12-04,0.002513838586316571
2015-12-07,0.014126653810757457
2015-12-08,-0.004491018169037162
2015-12-09,-0.0026514491532839283
2015-12-10,0.0026990489014379363
2015-12-11,-0.014938368607727043
2015-12-14,-0.006106041294477534
2015-12-15,0.010929459853072424
2015-12-16,0.01025052802545462
2015-12-17,0.00824136691214189
2015-12-18,-0.0036865209076652507
2015-12-21,-0.025554385743606734
2015-12-22,-0.0024204935296792754
2015-12-23,0.006120047428339525
2015-12-24,0.0022365662465024467
2015-12-25,-0.004190726355214534
2015-12-28,-0.0008598775177957784
2015-12-29,0.003756277657027731
2015-12-30,-0.000745995929716877
2015-12-31,-0.008089525700307333
2016-01-04,0.0021431805106447172
2016-01-05,0.004197026988089194
2016-01-06,0.003605779767097257
2016-01-07,-0.0041205612457732715
2016-01-08,-0.009842137781578324
2016-01-11,0.002390169418392505
2016-01-12,0.010583857957771099
2016-01-13,-0.006850147358218252
2016-01-14,-0.012165174187505713
2016-01-15,-0.009457639438618898
2016-01-18,-0.00271448358658599
2016-01-19,0.014318512362501904
2016-01-20,-0.019387477948697523
2016-01-21,0.011723265472381368
2016-01-22,0.0012300749349808638
2016-01-25,0.01160904315782429
2016-01-26,0.0007696924272672114
2016-01-27,0.007617791106209131
2016-01-28,-0.009469160943879264
2016-01-29,0.006907103288471736
2016-02-01,0.01744282911437598
2016-02-02,-0.0018025760521691303
2016-02-03,-0.014319156495080832
2016-02-04,-0.004961542929036766
2016-02-05,-0.00971169046039499
2016-02-08,-0.014564204578198006
2016-02-09,-0.00033445245130643065
2016-02-10,0.01039862888503958
2016-02-11,-0.0047362204110851566
2016-02-12,0.008470338799403534
2016-02-15,0.014155469353853
2016-02-16,-0.0002475396056509623
2016-02-17,0.011073776473360471
2016-02-18,-0.001226158223188608
2016-02-19,0.004996919212605835
2016-02-22,0.007110760839006518
2016-02-23,0.002337287943888944
2016-02-24,-0.004908090094097994
2016-02-25,0.008487806040947758
2016-02-26,-0.010535131988162447
2016-02-29,0.00614929373314182
2016-03-01,0.011256575906427294
2016-03-02,-0.0021951125814672085
